S3_LOG_BUCKET_OWNER,S3_LOG_BUCKET,S3_LOG_DATETIME,S3_LOG_IP,S3_LOG_REQUESTOR_ID,S3_LOG_REQUEST_ID,S3_LOG_OPERATION,S3_LOG_KEY,S3_LOG_HTTP_METHOD_URI_PROTO,S3_LOG_HTTP_STATUS,S3_LOG_S3_ERROR,S3_LOG_BYTES_SENT,S3_LOG_OBJECT_SIZE,S3_LOG_TOTAL_TIME,S3_LOG_TURN_AROUND_TIME,S3_LOG_REFERER,S3_LOG_USER_AGENT
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BQS4MZCFM0NNPB,REST.GET.OBJECT,chunk_size_16777216.h5/test/490,GET /chunk_size_16777216.h5/test/490 HTTP/1.1,200,-,16777216,16777216,9598,126,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BRSDT40Q2QSFV4,REST.GET.OBJECT,chunk_size_16777216.h5/test/258,GET /chunk_size_16777216.h5/test/258 HTTP/1.1,200,-,16777216,16777216,16639,100,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BVBX3DFYVVHA5V,REST.GET.OBJECT,chunk_size_16777216.h5/test/265,GET /chunk_size_16777216.h5/test/265 HTTP/1.1,200,-,16777216,16777216,7380,146,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BVQ2VCQ9GFYG9E,REST.GET.OBJECT,chunk_size_16777216.h5/test/108,GET /chunk_size_16777216.h5/test/108 HTTP/1.1,200,-,16777216,16777216,6696,173,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BW267KZVE8BQYZ,REST.GET.OBJECT,chunk_size_16777216.h5/test/193,GET /chunk_size_16777216.h5/test/193 HTTP/1.1,200,-,16777216,16777216,2681,131,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BW473BGJ9P23Z6,REST.GET.OBJECT,chunk_size_16777216.h5/test/3,GET /chunk_size_16777216.h5/test/3 HTTP/1.1,200,-,16777216,16777216,7811,107,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:52 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,79KA59ZKMYQJES71,REST.GET.OBJECT,chunk_size_16777216.h5/test/meta,GET /chunk_size_16777216.h5/test/meta HTTP/1.1,200,-,4183,4183,71,70,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BHBKGSWGZ2QMBV,REST.GET.OBJECT,chunk_size_16777216.h5/test/132,GET /chunk_size_16777216.h5/test/132 HTTP/1.1,200,-,16777216,16777216,18767,159,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BHF56E3SATEJVG,REST.GET.OBJECT,chunk_size_16777216.h5/test/355,GET /chunk_size_16777216.h5/test/355 HTTP/1.1,200,-,16777216,16777216,7899,109,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BHHKARYME5SC9M,REST.GET.OBJECT,chunk_size_16777216.h5/test/77,GET /chunk_size_16777216.h5/test/77 HTTP/1.1,200,-,16777216,16777216,9947,128,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BJ6WSBKSBTM9AV,REST.GET.OBJECT,chunk_size_16777216.h5/test/298,GET /chunk_size_16777216.h5/test/298 HTTP/1.1,200,-,16777216,16777216,12387,122,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BKEFJYQQG1Y3KJ,REST.GET.OBJECT,chunk_size_16777216.h5/test/420,GET /chunk_size_16777216.h5/test/420 HTTP/1.1,200,-,16777216,16777216,14989,115,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BN0AXY3DY7ZT3D,REST.GET.OBJECT,chunk_size_16777216.h5/test/363,GET /chunk_size_16777216.h5/test/363 HTTP/1.1,200,-,16777216,16777216,13732,135,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:54 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,4T21GE9VEN5P0HSE,REST.GET.OBJECT,chunk_size_16777216.h5/test/260,GET /chunk_size_16777216.h5/test/260 HTTP/1.1,200,-,16777216,16777216,14132,100,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BH3ESC0FTHHRC1,REST.GET.OBJECT,chunk_size_16777216.h5/test/290,GET /chunk_size_16777216.h5/test/290 HTTP/1.1,200,-,16777216,16777216,10313,98,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BHCXWRX5G09HGK,REST.GET.OBJECT,chunk_size_16777216.h5/test/106,GET /chunk_size_16777216.h5/test/106 HTTP/1.1,200,-,16777216,16777216,11194,104,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BK0GQFJ77NE0XR,REST.GET.OBJECT,chunk_size_16777216.h5/test/227,GET /chunk_size_16777216.h5/test/227 HTTP/1.1,200,-,16777216,16777216,6882,141,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BM3W2GPYNGG4K8,REST.GET.OBJECT,chunk_size_16777216.h5/test/321,GET /chunk_size_16777216.h5/test/321 HTTP/1.1,200,-,16777216,16777216,13885,192,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BMHRKDZHXP3E5Y,REST.GET.OBJECT,chunk_size_16777216.h5/test/172,GET /chunk_size_16777216.h5/test/172 HTTP/1.1,200,-,16777216,16777216,15056,117,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BNJSEF5SG23JVH,REST.GET.OBJECT,chunk_size_16777216.h5/test/231,GET /chunk_size_16777216.h5/test/231 HTTP/1.1,200,-,16777216,16777216,6607,92,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BPZ06J6C3CGT4T,REST.GET.OBJECT,chunk_size_16777216.h5/test/40,GET /chunk_size_16777216.h5/test/40 HTTP/1.1,200,-,16777216,16777216,6759,108,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BPZCMQ26KMKF4J,REST.GET.OBJECT,chunk_size_16777216.h5/test/452,GET /chunk_size_16777216.h5/test/452 HTTP/1.1,200,-,16777216,16777216,6754,123,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BQ1BZ88MCDMG5M,REST.GET.OBJECT,chunk_size_16777216.h5/test/69,GET /chunk_size_16777216.h5/test/69 HTTP/1.1,200,-,16777216,16777216,8922,97,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BRVWSNBF5CP4V8,REST.GET.OBJECT,chunk_size_16777216.h5/test/494,GET /chunk_size_16777216.h5/test/494 HTTP/1.1,200,-,16777216,16777216,8447,102,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BTQCA4XRA3N67R,REST.GET.OBJECT,chunk_size_16777216.h5/test/416,GET /chunk_size_16777216.h5/test/416 HTTP/1.1,200,-,16777216,16777216,12905,105,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BWCCVSK6KM2R0Q,REST.GET.OBJECT,chunk_size_16777216.h5/test/461,GET /chunk_size_16777216.h5/test/461 HTTP/1.1,200,-,16777216,16777216,7686,165,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BWDMVR2B8ZRRAG,REST.GET.OBJECT,chunk_size_16777216.h5/test/295,GET /chunk_size_16777216.h5/test/295 HTTP/1.1,200,-,16777216,16777216,6460,150,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BWGF6RJQAJVHMR,REST.GET.OBJECT,chunk_size_16777216.h5/test/97,GET /chunk_size_16777216.h5/test/97 HTTP/1.1,200,-,16777216,16777216,11781,95,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BXDZP48M3S7B41,REST.GET.OBJECT,chunk_size_16777216.h5/test/44,GET /chunk_size_16777216.h5/test/44 HTTP/1.1,200,-,16777216,16777216,9926,193,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BG4Z4GHQGWNSY8,REST.GET.OBJECT,chunk_size_16777216.h5/test/264,GET /chunk_size_16777216.h5/test/264 HTTP/1.1,200,-,16777216,16777216,4871,125,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BHGWTX5908TNAR,REST.GET.OBJECT,chunk_size_16777216.h5/test/484,GET /chunk_size_16777216.h5/test/484 HTTP/1.1,200,-,16777216,16777216,5985,86,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BJW4W01QW4XQXA,REST.GET.OBJECT,chunk_size_16777216.h5/test/65,GET /chunk_size_16777216.h5/test/65 HTTP/1.1,200,-,16777216,16777216,710,142,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BKW0Y95GZ9320C,REST.GET.OBJECT,chunk_size_16777216.h5/test/101,GET /chunk_size_16777216.h5/test/101 HTTP/1.1,200,-,16777216,16777216,9012,130,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BM7AFXQDEHD1KQ,REST.GET.OBJECT,chunk_size_16777216.h5/test/269,GET /chunk_size_16777216.h5/test/269 HTTP/1.1,200,-,16777216,16777216,8623,184,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BPENFWBV81263W,REST.GET.OBJECT,chunk_size_16777216.h5/test/42,GET /chunk_size_16777216.h5/test/42 HTTP/1.1,200,-,16777216,16777216,7752,121,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BQJWPZZQXJKJM8,REST.GET.OBJECT,chunk_size_16777216.h5/test/483,GET /chunk_size_16777216.h5/test/483 HTTP/1.1,200,-,16777216,16777216,10543,156,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BR0NAB8T6G90FH,REST.GET.OBJECT,chunk_size_16777216.h5/test/170,GET /chunk_size_16777216.h5/test/170 HTTP/1.1,200,-,16777216,16777216,13469,77,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BSWX8EEJ5XHG9Q,REST.GET.OBJECT,chunk_size_16777216.h5/test/161,GET /chunk_size_16777216.h5/test/161 HTTP/1.1,200,-,16777216,16777216,7727,134,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BTY8ZTSETPB13B,REST.GET.OBJECT,chunk_size_16777216.h5/test/322,GET /chunk_size_16777216.h5/test/322 HTTP/1.1,200,-,16777216,16777216,10146,109,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BVTCMXYC1FM8FJ,REST.GET.OBJECT,chunk_size_16777216.h5/test/131,GET /chunk_size_16777216.h5/test/131 HTTP/1.1,200,-,16777216,16777216,15456,138,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BWHR6T07CY1VQP,REST.GET.OBJECT,chunk_size_16777216.h5/test/9,GET /chunk_size_16777216.h5/test/9 HTTP/1.1,200,-,16777216,16777216,19758,93,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BG0ZSVM91G3593,REST.GET.OBJECT,chunk_size_16777216.h5/test/12,GET /chunk_size_16777216.h5/test/12 HTTP/1.1,200,-,16777216,16777216,17595,97,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BG65VCPFJW0MHQ,REST.GET.OBJECT,chunk_size_16777216.h5/test/14,GET /chunk_size_16777216.h5/test/14 HTTP/1.1,200,-,16777216,16777216,11557,125,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BK1K26BS0CWC8Y,REST.GET.OBJECT,chunk_size_16777216.h5/test/389,GET /chunk_size_16777216.h5/test/389 HTTP/1.1,200,-,16777216,16777216,14167,91,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BKJ5BPRHSGCGEP,REST.GET.OBJECT,chunk_size_16777216.h5/test/103,GET /chunk_size_16777216.h5/test/103 HTTP/1.1,200,-,16777216,16777216,7079,136,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BKJB1NNY78MCJ1,REST.GET.OBJECT,chunk_size_16777216.h5/test/450,GET /chunk_size_16777216.h5/test/450 HTTP/1.1,200,-,16777216,16777216,10594,170,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BN34S97WDX4JZX,REST.GET.OBJECT,chunk_size_16777216.h5/test/226,GET /chunk_size_16777216.h5/test/226 HTTP/1.1,200,-,16777216,16777216,8203,125,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BNC5GPMMKM8EXC,REST.GET.OBJECT,chunk_size_16777216.h5/test/238,GET /chunk_size_16777216.h5/test/238 HTTP/1.1,200,-,16777216,16777216,7259,81,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BQF24EDKWTQGTX,REST.GET.OBJECT,chunk_size_16777216.h5/test/271,GET /chunk_size_16777216.h5/test/271 HTTP/1.1,200,-,16777216,16777216,10533,116,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BR4C8QG2EAJJEN,REST.GET.OBJECT,chunk_size_16777216.h5/test/448,GET /chunk_size_16777216.h5/test/448 HTTP/1.1,200,-,16777216,16777216,9088,96,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BS66S8HAZPX85V,REST.GET.OBJECT,chunk_size_16777216.h5/test/192,GET /chunk_size_16777216.h5/test/192 HTTP/1.1,200,-,16777216,16777216,6718,172,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BXX8TP2GGBBX45,REST.GET.OBJECT,chunk_size_16777216.h5/test/303,GET /chunk_size_16777216.h5/test/303 HTTP/1.1,200,-,16777216,16777216,16967,203,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BYN6KBN5QY17R6,REST.GET.OBJECT,chunk_size_16777216.h5/test/462,GET /chunk_size_16777216.h5/test/462 HTTP/1.1,200,-,16777216,16777216,12038,114,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BZKE7VM06C6SSH,REST.GET.OBJECT,chunk_size_16777216.h5/test/4,GET /chunk_size_16777216.h5/test/4 HTTP/1.1,200,-,16777216,16777216,8040,93,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BGM7PH10ZHF2QP,REST.GET.OBJECT,chunk_size_16777216.h5/test/359,GET /chunk_size_16777216.h5/test/359 HTTP/1.1,200,-,16777216,16777216,12644,178,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BGVPS2XKXPS9TW,REST.GET.OBJECT,chunk_size_16777216.h5/test/234,GET /chunk_size_16777216.h5/test/234 HTTP/1.1,200,-,16777216,16777216,12952,141,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
82172df641c1b7c5a72bed79ee595d6ed5881337ab996b58fcf04f4e87e720f0,hyperslab-test,14/Sep/2022:18:27:53 +0000,164.107.119.245,arn:aws:iam::286405721330:user/jiang.2091,98BHK1TH1GRTFV44,REST.GET.OBJECT,chunk_size_16777216.h5/test/333,GET /chunk_size_16777216.h5/test/333 HTTP/1.1,200,-,16777216,16777216,12445,148,-,aws-sdk-cpp/1.9.269 Linux/4.15.0-191-generic x86_64 GCC/6.5.0
